,text,label
17952,"""I'm 59. In either Canada or Great Britain, if I broke my hip, I couldn’t get it replaced.""",3
17953,"Seniors and the disabled ""will have to stand in front of Obama's 'death panel' so his bureaucrats can decide, based on a subjective judgment of their 'level of productivity in society,' whether they are worthy of health care.""",3
17954,"Page 992 of the health care bill will ""establish school-based 'health' clinics. Your children will be indoctrinated and your grandchildren may be aborted!""",3
17955,"""All non-US citizens, illegal or not, will be provided with free health care services.""",3
17956,"In the health care bill, ""The 'Health Choices Commissioner' will decide health benefits for you. You will have no choice. None.""",3
17957,"John Holdren, director of the White House Office of Science and Technology Policy, ""has proposed forcing abortions and putting sterilants in the drinking water to control population.""",3
17958,"""The Senate voted this week to allow illegal aliens access to Social Security benefits.""",3
17959,"The health care reform bill ""would make it mandatory — absolutely require — that every five years people in Medicare have a required counseling session that will tell them how to end their life sooner.""",3
17960,The health care reform bill -- on Page 16 -- outlaws private insurance.,3
17961,"""The ACLU has filed a suit to have all military cross-shaped headstones removed.""",3
17962,"The Free Flow of Information Act of 2009 ""would guarantee Barack Obama will never be held accountable for producing forged birth documents.""",3
17963,"ACORN will be a paid partner with the Census Bureau and ""they will be in charge of going door-to-door and collecting data from the American public.""",3
17964,"Says the Constitution only requires her to tell the census ""how many people are in our home.""",3
17965,"Inside the stimulus package ""is anti-Christian legislation that will stop churches from using public schools for meeting on Sundays, as well as Boy Scouts and student Bible study groups.""",3
17966,"""If you actually took the number of Muslims [sic] Americans, we'd be one of the largest Muslim countries in the world.""",3
17967,"The federal Hate Crimes Prevention Act bill would create ""special protection for pedophiles.""",3
17968,"Obama used $20 million in federal money ""to emmigrate (sic) Hamas Refugees to the USA.""",3
17969,"""When one person sneezes, it goes all the way through the aircraft.""",3
17970,"In the 1970s, ""the swine flu broke out . . . under another Democrat, President Jimmy Carter.""",3
17971,"""The administration raises revenue for nationalized health care through a series of new taxes, including a light switch tax that would cost every American household $3,128 a year.""",3
17972,"Under Obama's budget plan, families making over $250,000 are ""going to lose their mortgage deduction, their charitable deductions.""",3
17973,"""AIG insures the pension trust of the United States Congress!""",3
17974,"""The Obama Administration wants to have soldiers and officers pledge a loyalty oath directly to the office of the President, and no longer to the Constitution.""",3
17975,"""Nancy Pelosi wants a Windfall Tax on Retirement Income.""",3
17976,"""You and I know that in the history of mankind and womankind, government — federal, state, local, or otherwise — has never created one job.""",3
17977,"The stimulus bill includes ""$300,000 for a sculpture garden in Miami.""",3
17978,"""And 100 percent, John, of your ads . . . 100 percent of them have been negative.""",3
17979,"Obama would ""experiment with socialism.""",3
17980,Michelle Obama ordered $400 worth of lobster and caviar at a New York hotel.,3
17981,"Says Obama wants to redesign the American flag ""to better offer our enemies hope and love.""",3
17982,"""Barack Obama thinks terrorists just need a good talking to.""",3
17983,"""The truth was revealed there in that report that showed there was no unlawful or unethical activity on my part.""",3
17984,"""(Bill) Ayers and Obama ran a radical education foundation together.""",3
17985,"Says McCain ""voted to let governments charge rape victims"" for forensic exams.",3
17986,"""Obama's Ten Point Plan to 'Change' the Second Amendment…Ban use of firearms for home defense.""",3
17987,Obama ad contends that John McCain endorses Rush Limbaugh's comments about immigration.,3
17988,"Obama's one education accomplishment was ""legislation to teach 'comprehensive sex education' to kindergartners.""",3
17989,Says Obama called Sarah Palin a pig.,3
17990,"""The Books Sarah Palin tried to have banned.""",3
17991,"Sarah Palin ""got more votes running for mayor of Wasilla, Alaska, than Joe Biden got running for president of the United States.""",3
17992,"McCain's energy plan is a ""single-answer proposition"" — new domestic oil drilling.",3
17993,Obama wants to increase the size of government by 23 percent.,3
17994,"Barack Obama ""rejects everyone white, including his mother and his grandparents.""",3
17995,"Says Obama opposes innovation, the electric car and ""clean, safe, nuclear energy.""",3
17996,"From Obama's book: ""I found a solace in nursing a pervasive sense of grievance and animosity against my mother's race.""",3
17997,"""Fidel Castro endorses Obama.""",3
17998,"Obama's wife wrote a paper in college that said America was a nation founded on ""crime and hatred"" and that whites in America are ""ineradicably racist.""",3
17999,"""Clinton's former pastor convicted of child molestation.""",3
18000,"""Obama ... gave almost a million dollars to the (Kenya) opposition campaign who just happened to be his cousin, Raila Odinga.""",3
18001,"""His true name is Barak Hussein Muhammed Obama.""",3
18002,"Obama thinks the national anthem should be ""I'd Like to Teach the World to Sing.""",3
18003,"McCain says the price of a gas tax ""holiday"" would be about the same as ""a Bridge to Nowhere (or) another pork barrel project.""",3
18004,"Denies that he said the Obama campaign ""played the race card.""",3
18005,"""Hillary (Clinton), one time late at night when she was exhausted, misstated and immediately apologized for it, what happened to her in Bosnia in 1995.""",3
18006,"""According to The Book of Revelations the anti-christ ... will be a man, in his 40s, of MUSLIM descent ... is it OBAMA??""",3
18007,"""I remember landing under sniper fire.""",3
18008,"Obama says America is great, but let's ""try to change it.""",3
18009,"Obama ""basically threatened to bomb Pakistan.""",3
18010,"""Barack Obama loves Che Guevara.""",3
18011,"Obama ""suggested bombing Pakistan.""",3
18012,"RNC version of a Hillary Clinton valentine: ""Roses are red, violets are blue, I'll raise your taxes and there is nothing you can do.""",3
18013,"Says McCain was a ""Hanoi Hilton songbird"" who collaborated with the enemy.",3
18014,"Barack Obama's middle name is Mohammed and he's a ""covert"" Muslim.",3
18015,"The Mormon religion has ""a plan that will see the Constitution thrown out and replaced by a theocracy.""",3
18016,"""I don't describe your plan as amnesty in my ad. I don't call it amnesty.""",3
18017,"When Obama was sworn into office, ""he DID NOT use the Holy Bible, but instead the Kuran (Their equivalency to our Bible, but very different beliefs).""",3
18018,"""Obama was enrolled in a Wahabi school in Jakarta. Wahabism is the RADICAL teaching that is followed by the Muslim terrorists who are now waging Jihad against the western world.""",3
18019,An anonymous e-mail says that Hillary Clinton advocates communism.,3
18020,"Edwards says if Congress won't pass universal health care, he'll tell Congress: ""I'm going to use my power as president to take your health care away from you.""",3
18021,"Rudy Giuliani is ""probably the most underqualified man since George Bush to seek the presidency.""",3
18022,"The signers of the Declaration of Independence were ""brave people, most of whom, by the way, were clergymen.""",3
