,Unnamed: 0,source,location,text,detective,category,label
13206,17274,Rick Perry,"stated on August 3, 2014 in comments on CNN's ""State of the Union"":","The United States is at ""historic record highs"" of individuals being apprehended on the border from countries with terrorist ties such as ""Pakistan or Afghanistan or Syria.""","By Lauren Carroll • August 3, 2014",pants-fire,3
13207,14883,Gerald McCormick,"stated on January 19, 2012 in House floor debate over amending the state constitution to prohibit an income tax.:","The state constitution ""clearly says there’s not to be a state income tax in Tennessee.""","By Tom Humphrey • February 9, 2012",false,3
13208,12814,Viral image,"stated on August 3, 2019 in posts on Facebook:","""ICE just rolled up to the school where the families are reunifying after the El Paso shooting to check citizenship papers.""","By Louis Jacobson • August 6, 2019",false,3
13209,12511,Facebook posts,"stated on February 11, 2020 in a Facebook post:",“Breaking: UK Prepares For Full Lockdown After Hundreds Of New Cases — Wuhan Super Virus Updates.”,"By Tom Kertscher • February 25, 2020",false,3
13210,13536,Bloggers,"stated on March 9, 2015 in a post shared on Facebook:","Government orders South African firm ""to lay off 3,389 white employees.""","By Jon Greenberg • April 2, 2017",false,3
13211,17744,Citizens for a Strong America,"stated on March 31, 2011 in a TV ad:","Says Wisconsin Supreme Court candidate JoAnne Kloppenburg ""put an 80-year-old farmer in jail for refusing to plant native vegetation on his farm.""","By Tom Kertscher • April 1, 2011",pants-fire,3
13212,15515,Paula Dockery,"stated on April 5, 2010 in a Newsmax.TV interview:","""We have constitutional amendment that says that there's a ban on drilling right off Florida's coast.""","By Carol Rosenberg • April 20, 2010",false,3
13213,17251,Mika Brzezinski,"stated on September 16, 2014 in a segment on MSNBC's ""Morning Joe"":","""Super Bowl Sunday has the highest rate of domestic violence.""","By Katie Sanders • September 18, 2014",pants-fire,3
13214,12396,Facebook posts,"stated on March 23, 2020 in a Facebook post:","“This lady here applied sanitizer to her hands/forearms & went to the kitchen to cook. The moment she turned on the gas stove, her hands caught fire due to the alcohol contained in the sanitizer.”","By Bill McCarthy • April 3, 2020",false,3
13215,12066,Viral image,"stated on August 2, 2020 in a Facebook post:","“$258,000/month: Amount Blake Griffin will pay in child support to ex Brynn Cameron.”","By Ciara O'Rourke • August 3, 2020",false,3
13216,11873,Donald Trump,"stated on September 29, 2020 in a presidential debate:",Poll watchers in Philadelphia “were thrown out.”,"By Jessica Calefati • October 1, 2020",false,3
13217,16988,AmericanPoliticNews,"stated on November 15, 2016 in Internet sites:",Says Denzel Washington supports Donald Trump and speaks out against Barack Obama.,"By Allison Graves • November 16, 2016",pants-fire,3
13218,16411,Bloggers,"stated on December 26, 2018 in a Facebook post:","Says that ""18 children died while in custody of Border Patrol"" during the Obama administration.","By Samantha Putterman • January 2, 2019",pants-fire,3
13219,17046,Hillary Clinton,"stated on July 14, 2016 in a speech.:","""I am the only candidate who ran in either primary who said, ‘I will not raise taxes on the middle class.’""","By Warren Fiske • July 23, 2016",pants-fire,3
13220,14349,Scott Brown,"stated on November 11, 2013 in a Fox News interview:","""They delayed my swearing-in here in Massachusetts for a couple weeks so they could ram (the health care law) through.""","By Katie Sanders • November 12, 2013",false,3
13221,17797,Glenn Beck,"stated on November 22, 2010 in his radio broadcast:","""This town (Wilmington, Ohio) hasn’t taken any money from the government. They don’t want any money from the government.""","By Mark Naymik • December 3, 2010",pants-fire,3
13222,13661,Russ Feingold,"stated on September 26, 2016 in a TV ad:","Says Ron Johnson ""helped companies ship jobs overseas.""","By Tom Kertscher • October 5, 2016",false,3
13223,14062,Lawrence O'Donnell,"stated on April 14, 2015 in a panel discussion on MSNBC's ""The Last Word with Lawrence O'Donnell"":","""The president and vice president can't be from the same state.""","By Jon Greenberg • April 16, 2015",false,3
13224,17316,Robert Walsh,"stated on April 20, 2014 in an interview on WPRI's ""Newsmakers"" program:","Says gubernatorial candidate Clay Pell ""hasn't spent a dime on advertising.""","By C. Eugene Emery Jr. • May 2, 2014",pants-fire,3
13225,17214,Facebook posts,"stated on December 11, 2014 in social media postings:","""Newly Elected Republican Senators Sign Pledge to Eliminate Food Stamp Program in 2015.""","By Louis Jacobson • January 6, 2015",pants-fire,3
13226,11775,Donald Trump,"stated on October 27, 2020 in a tweet by Trump War Room:",Says Joe Biden said “Why am I doing this? Why? What is my real aim?”,"By Miriam Valverde • October 27, 2020",false,3
13227,12830,Occupy Democrats,"stated on July 22, 2019 in a Facebook post:","""Fox ‘News’ just announced that they will not air Mueller’s testimony about his report, which they claim ‘exonerates’ Trump.""","By Bill McCarthy • July 23, 2019",false,3
13228,13686,Kellyanne Conway,"stated on September 12, 2016 in an interview on CNN:","Says the Donald J.Trump Foundation's money ""is his money.""","By Linda Qiu • September 14, 2016",false,3
13229,17909,John McCain,"stated on April 3, 2010 in a comment on Newsweek magazine's Web site :","""I never considered myself a maverick.""","By Louis Jacobson • April 6, 2010",pants-fire,3
13230,14498,Harry Reid,"stated on March 19, 2013 in a Senate floor speech:","""In the last two years, we have reduced the deficit by $2.5 trillion.""","By Louis Jacobson • March 21, 2013",false,3
13231,14575,David Cicilline,"stated on October 16, 2012 in a debate:","""There are more oil rigs in operation in the United States than the rest of the world combined.""","By C. Eugene Emery Jr. • October 22, 2012",false,3
13232,12029,Facebook posts,"stated on August 15, 2020 in a Facebook post:",Says a picture of stacked mailboxes is proof of voter suppression in Wisconsin,"By Eric Litke • August 17, 2020",false,3
13233,15008,Beverly Hall,"stated on August 10, 2011 in a commentary published in Education Week:","Gains in Atlanta Public Schools scores on a national standardized test lend credence to ""dramatic"" score increases on state tests.","By Willoughby Mariano • October 7, 2011",false,3
13234,14822,Barack Obama,"stated on April 2, 2012 in a Rose Garden press conference:","If the Supreme Court throws out the federal health care law, it ""would be an unprecedented, extraordinary step of overturning a law that was passed by a strong majority of a democratically elected Congress.""","By Molly Moorhead • April 4, 2012",false,3
13235,13874,Ted Cruz,"stated on February 6, 2016 in the New Hampshire GOP debate:","Says CNN reported Ben Carson was ""taking a break from campaigning"" and the Cruz campaign ""forwarded that news to our volunteers.""","By Linda Qiu • February 6, 2016",false,3
13236,13151,Jeff Williams,"stated on September 12, 2018 in a speech:","The new Apple Watch Series 4 includes ""the first ECG product offered over-the-counter directly to consumers.""","By Chris Nichols • September 14, 2018",false,3
13237,14205,Mary Burke,"stated on July 9, 2014 in a news release:","Says a $12.5 million incentive deal she approved for Abbott Laboratories contained ""strong protections for taxpayers if job creation goals were not met.""","By Dave Umhoefer • August 3, 2014",false,3
13238,13317,Realtimepolitics,"stated on March 6, 2018 in a headline:","""Joe Biden just confirmed that he is running for president in 2020 and it has America applauding!""","By Amy Sherman • March 6, 2018",false,3
13239,13416,Chris Cox,"stated on October 8, 2017 in a ""Fox News Sunday"" interview:","Says Sen. Dianne Feinstein said ""if she had 51 votes in the Senate for 'Mr. and Ms. America, turn in all of your guns,' they would do it.""","By Jon Greenberg • October 8, 2017",false,3
13240,14126,Rudy Giuliani,"stated on November 24, 2014 in an interview on 'Fox and Friends':","""The conviction rate is almost exactly the same"" for whites and blacks who commit murder.","By Lauren Carroll • November 26, 2014",false,3
13241,16023,Facebook posts,"stated on March 31, 2020 in a Facebook post:",Says there’s an 800 number you can call to track the status of your stimulus check.,"By Samantha Putterman • April 14, 2020",pants-fire,3
13242,13673,Donald Trump,"stated on September 26, 2016 in a presidential debate:","Says top Clinton advisers ""were pressing"" birther movement stories ""very hard.""","By Jon Greenberg • September 27, 2016",false,3
13243,16150,Viral image,"stated on December 2, 2019 in a Facebook post:",Says a photo shows Barack Obama looking through binoculars the wrong way.,"By Ciara O'Rourke • January 7, 2020",pants-fire,3
13244,16891,Donald Trump,"stated on April 11, 2017 in media comments:","Before the presidential campaign, ""I didn't know Steve (Bannon).""","By Aaron Sharockman • April 12, 2017",pants-fire,3
13245,15167,Jim Moran,"stated on March 17, 2011 in a floor speech.:","Ending federal funding for National Public Radio would jeopardize 9,000 jobs.","By Jacob Geiger • March 26, 2011",false,3
13246,13076,Patrick Morrisey,"stated on October 13, 2018 in a campaign ad:","Says Joe Manchin ""supported Obama and Clinton's campaigns to kill coal jobs.""","By Joseph Kennedy • November 5, 2018",false,3
13247,12204,Viral image,"stated on June 15, 2020 in a Facebook post:","Donald Trump is recruiting “excited and enthusiastic MINORITY actors and actresses” to appear at his campaign rally in Tulsa, Okla.","By Ciara O'Rourke • June 15, 2020",false,3
13248,11786,Bloggers,"stated on October 24, 2020 in online posts:",A yearbook photo shows Mark Kelly dressed as Adolf Hitler.,"By Miriam Valverde • October 25, 2020",false,3
13249,12213,Facebook posts,"stated on June 4, 2020 in a Facebook post:","""Hillary Clinton is on trial for Bengazi (sic) this week.”","By Tom Kertscher • June 11, 2020",false,3
13250,11913,Brian Kolfage,"stated on September 20, 2020 in a Facebook post:","Says Sarah Jeong said, ""We need a castration lottery for white men. Every month we pull a birthday, sort the excess and snip some sacks, preferably in a big public gathering.""","By Noah Y. Kim • September 22, 2020",false,3
13251,17944,Chain email,"stated on October 14, 2009 in a chain e-mail:","The Obama White House is renaming Christmas trees ""holiday trees.""","By Catharine Richert • October 14, 2009",pants-fire,3
13252,17911,Rick Perry,"stated on April 2, 2010 in a column:","""The number of uninsured people in Massachusetts is about the same as it was when the mandates were passed in 2006.""","By Meghan Ashford-Grooms • April 5, 2010",pants-fire,3
13253,17522,Lou Greenwald,"stated on July 15, 2012 in an interview on 6abc’s “Inside Story”:","Says raising the state income tax rate on millionaires to offset property taxes for other residents is ""not a tax increase. It's a tax shift.""","By Bill Wichert • July 19, 2012",pants-fire,3
13254,16083,Viral image,"stated on January 27, 2020 in a Facebook post:",A photo shows Democratic U.S. Rep. Maxine Waters and House Speaker Nancy Pelosi posing and smiling in front of a Trump 2020 sign.,"By Samantha Putterman • February 29, 2020",pants-fire,3
13255,12444,Ainsley Earhardt,"stated on March 13, 2020 in the Fox & Friends show:",“It’s actually the safest time to fly.”,"By Daniel Funke • March 13, 2020",false,3
